person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_grade_encoded,home_OTHER,home_OWN,home_RENT,intent_EDUCATION,intent_HOMEIMPROVEMENT,intent_MEDICAL,intent_PERSONAL,intent_VENTURE,cred_hist_to_age_ratio,income_per_emp_year
23,76000,7.0,20000,7.49,0,0.26,0,4,1,False,False,False,False,False,False,False,False,0.17391304347826086,9500.0
26,85500,0.0,10000,7.49,0,0.12,0,2,1,False,False,True,True,False,False,False,False,0.07692307692307693,85500.0
26,86000,4.0,10000,13.49,0,0.12,0,3,3,False,False,True,True,False,False,False,False,0.11538461538461539,17200.0
22,87000,4.0,10000,11.26,0,0.11,0,3,2,False,False,True,True,False,False,False,False,0.13636363636363635,17400.0
23,76000,3.0,18000,10.99,0,0.24,0,2,2,False,True,False,True,False,False,False,False,0.08695652173913043,19000.0
24,75996,1.0,10000,16.0,1,0.13,0,2,5,False,False,True,False,False,False,False,False,0.08333333333333333,37998.0
26,88000,10.0,10000,12.69,0,0.11,0,2,2,False,False,True,False,False,False,False,True,0.07692307692307693,8000.0
23,59500,1.0,20000,11.83,1,0.29,0,4,2,False,False,False,False,False,True,False,False,0.17391304347826086,29750.0
22,70000,1.0,25000,13.79,1,0.36,0,3,3,False,False,False,False,False,False,False,False,0.13636363636363635,35000.0
23,90000,7.0,10000,12.69,0,0.11,0,4,2,False,False,True,True,False,False,False,False,0.17391304347826086,11250.0
25,70000,4.0,15000,13.16,1,0.21,1,3,3,False,False,False,False,False,False,True,False,0.12,14000.0
24,90000,0.0,10000,7.49,0,0.11,0,2,1,False,False,True,False,False,False,False,False,0.08333333333333333,90000.0
25,59623,9.0,3400,10.99,1,0.05,0,2,2,False,False,False,False,False,True,False,False,0.08,5962.3
26,76160,10.0,7400,7.51,0,0.1,0,2,1,False,False,False,True,False,False,False,False,0.07692307692307693,6923.636363636364
25,76209,9.0,3000,13.48,0,0.04,1,4,3,False,False,False,False,False,False,False,False,0.16,7620.9
25,90000,9.0,10000,12.42,0,0.11,0,2,2,False,False,True,False,False,False,False,False,0.08,9000.0
25,90000,5.0,10000,7.49,0,0.11,0,2,1,False,False,True,False,False,False,True,False,0.08,15000.0
22,76296,6.0,18000,7.88,0,0.24,0,3,1,False,False,False,False,False,False,False,True,0.13636363636363635,10899.42857142857
25,76300,9.0,3000,11.86,0,0.04,0,2,2,False,False,False,False,True,False,False,False,0.08,7630.0
23,90000,0.0,10000,7.49,0,0.11,0,3,1,False,False,True,False,False,False,False,False,0.13043478260869565,90000.0
22,59813,6.0,20000,17.74,1,0.28,0,3,5,False,False,False,False,False,True,False,False,0.13636363636363635,8544.714285714286
26,90000,2.0,10000,7.49,0,0.11,0,4,1,False,False,True,False,False,False,True,False,0.15384615384615385,30000.0
24,90000,8.0,10000,10.99,0,0.11,0,2,2,False,False,True,False,True,False,False,False,0.08333333333333333,10000.0
26,76486,4.0,6000,7.9,0,0.08,0,4,1,False,False,False,False,True,False,False,False,0.15384615384615385,15297.2
24,76494,3.0,12000,7.49,0,0.16,0,3,1,False,False,False,False,False,False,False,False,0.125,19123.5
21,78000,2.0,10000,15.57,1,0.13,1,4,4,False,False,True,False,False,False,False,False,0.19047619047619047,26000.0
23,76500,2.0,4800,7.51,0,0.06,0,4,1,False,False,False,True,False,False,False,False,0.17391304347826086,25500.0
22,76500,2.0,15000,13.48,0,0.2,1,4,3,False,False,False,False,False,False,False,False,0.18181818181818182,25500.0
23,90000,4.0,10000,7.51,0,0.11,0,2,1,False,False,True,False,False,False,False,True,0.08695652173913043,18000.0
26,76596,2.0,24000,12.73,0,0.31,1,3,3,False,False,False,True,False,False,False,False,0.11538461538461539,25532.0
24,90000,8.0,10000,11.89,0,0.11,0,4,2,False,False,True,False,True,False,False,False,0.16666666666666666,10000.0
26,91000,6.0,10000,13.48,0,0.11,0,4,3,False,False,True,False,False,False,False,False,0.15384615384615385,13000.0
25,76700,1.0,14800,19.42,0,0.19,1,4,5,False,False,False,False,False,False,False,True,0.16,38350.0
23,91000,5.0,10000,10.2,0,0.11,0,2,2,False,False,True,True,False,False,False,False,0.08695652173913043,15166.666666666666
22,76800,3.0,6000,6.62,0,0.08,0,4,1,False,False,False,False,False,False,False,False,0.18181818181818182,19200.0
22,76800,4.0,12000,8.9,0,0.16,0,2,1,False,False,False,False,False,False,True,False,0.09090909090909091,15360.0
26,76800,2.0,12800,6.92,0,0.17,0,4,1,False,False,False,False,False,False,True,False,0.15384615384615385,25600.0
25,76800,8.0,6500,5.79,0,0.08,0,4,1,False,False,False,True,False,False,False,False,0.16,8533.333333333334
25,76800,5.0,20000,13.48,0,0.26,1,2,3,False,False,False,False,False,False,True,False,0.08,12800.0
21,76800,5.0,8000,14.96,0,0.1,1,3,4,False,False,False,False,False,False,True,False,0.14285714285714285,12800.0
23,76800,4.0,10000,9.63,0,0.13,0,4,1,False,False,False,False,False,False,False,True,0.17391304347826086,15360.0
23,92000,7.0,10000,11.71,0,0.11,0,4,2,False,False,True,False,False,False,False,True,0.17391304347826086,11500.0
22,76875,0.0,13750,7.49,0,0.18,0,4,1,False,False,False,False,False,True,False,False,0.18181818181818182,76875.0
24,77000,6.0,12000,12.42,0,0.16,0,2,2,False,False,False,False,False,False,False,False,0.08333333333333333,11000.0
26,92652,4.0,10000,13.23,0,0.11,1,2,3,False,False,True,False,False,False,False,True,0.07692307692307693,18530.4
25,77000,8.0,12000,7.9,0,0.16,0,4,1,False,False,False,True,False,False,False,False,0.16,8555.555555555555
22,77000,6.0,12400,7.51,0,0.16,0,4,1,False,False,False,False,False,True,False,False,0.18181818181818182,11000.0
23,93000,6.0,10000,14.26,0,0.11,0,2,3,False,False,True,True,False,False,False,False,0.08695652173913043,13285.714285714286
25,77000,8.0,9000,6.03,0,0.12,0,3,1,False,False,False,False,True,False,False,False,0.12,8555.555555555555
24,94000,8.0,10000,18.64,0,0.11,0,2,5,False,False,True,False,True,False,False,False,0.08333333333333333,10444.444444444445
26,71000,10.0,6000,15.62,1,0.08,0,4,4,False,False,False,False,False,False,False,False,0.15384615384615385,6454.545454545455
23,77000,3.0,3500,5.99,0,0.05,0,2,1,False,True,False,False,False,False,False,True,0.08695652173913043,19250.0
25,77000,9.0,3000,7.49,0,0.04,0,3,1,False,False,False,False,False,False,False,False,0.12,7700.0
24,77000,1.0,4000,11.99,0,0.05,0,2,2,False,False,False,False,True,False,False,False,0.08333333333333333,38500.0
22,60350,6.0,35000,16.89,1,0.49,0,3,4,False,False,False,False,False,True,False,False,0.13636363636363635,8621.42857142857
23,94000,0.0,10000,9.45,0,0.11,0,3,2,False,False,True,False,False,True,False,False,0.13043478260869565,94000.0
24,77000,2.0,3850,11.11,0,0.05,0,2,2,False,False,False,True,False,False,False,False,0.08333333333333333,25666.666666666668
25,70550,6.0,10000,16.77,1,0.12,0,3,5,False,False,True,False,False,True,False,False,0.12,10078.57142857143
23,95000,3.0,10000,6.17,0,0.11,0,3,1,False,False,True,False,False,False,True,False,0.13043478260869565,23750.0
24,95000,8.0,10000,7.49,0,0.11,0,2,1,False,False,True,False,False,False,False,False,0.08333333333333333,10555.555555555555
25,44966,3.0,10025,5.42,0,0.22,0,4,1,False,False,True,False,False,True,False,False,0.16,11241.5
23,65400,1.0,10075,13.98,0,0.15,1,2,3,False,False,True,False,False,False,False,False,0.08695652173913043,32700.0
26,29136,0.0,10100,13.55,1,0.35,1,4,4,False,False,True,False,False,False,True,False,0.15384615384615385,29136.0
22,71000,6.0,3200,10.25,1,0.05,0,3,2,False,False,False,False,False,False,False,False,0.13636363636363635,10142.857142857143
23,77000,7.0,10000,7.88,0,0.13,0,4,1,False,False,False,True,False,False,False,False,0.17391304347826086,9625.0
24,70000,4.0,10125,14.65,0,0.14,1,3,3,False,False,True,False,False,False,False,True,0.125,14000.0
25,77000,6.0,8000,15.33,0,0.1,0,2,4,False,False,False,True,False,False,False,False,0.08,11000.0
22,77000,5.0,21000,11.48,0,0.27,0,3,2,False,False,False,True,False,False,False,False,0.13636363636363635,12833.333333333334
23,69000,6.0,10150,11.99,0,0.15,0,3,2,False,False,True,False,False,False,False,False,0.13043478260869565,9857.142857142857
24,77000,8.0,14000,8.94,0,0.18,0,3,1,False,False,False,False,False,True,False,False,0.125,8555.555555555555
20,77000,4.0,6000,8.0,0,0.08,0,2,1,False,False,False,False,False,False,False,True,0.1,15400.0
26,77000,4.0,5400,13.04,0,0.07,1,3,3,False,False,False,False,False,False,False,False,0.11538461538461539,15400.0
24,71000,6.0,5000,10.39,1,0.07,0,2,2,False,False,False,True,False,False,False,False,0.08333333333333333,10142.857142857143
23,71000,2.0,20000,15.13,1,0.28,1,2,5,False,False,False,False,False,False,False,False,0.08695652173913043,23666.666666666668
26,40000,3.0,10200,13.48,0,0.26,0,3,3,False,False,True,False,False,True,False,False,0.11538461538461539,10000.0
26,77004,0.0,6000,11.99,0,0.08,0,4,2,False,False,False,False,False,True,False,False,0.15384615384615385,77004.0
25,77004,9.0,15000,9.63,0,0.19,0,2,2,False,False,False,False,False,False,True,False,0.08,7700.4
23,77004,6.0,12000,5.79,0,0.16,0,3,1,False,False,False,False,False,True,False,False,0.13043478260869565,11000.57142857143
24,42000,4.0,10200,7.49,0,0.24,0,4,1,False,False,True,True,False,False,False,False,0.16666666666666666,8400.0
23,77004,7.0,6000,7.88,0,0.08,0,2,1,False,False,False,False,False,False,False,True,0.08695652173913043,9625.5
24,71004,8.0,5000,14.96,1,0.07,1,3,4,False,False,False,False,False,False,False,False,0.125,7889.333333333333
25,71004,1.0,2400,17.04,1,0.03,0,3,5,False,False,False,False,False,False,False,False,0.12,35502.0
25,77004,2.0,16000,13.92,0,0.21,0,2,3,False,False,False,False,False,False,False,False,0.08,25668.0
20,77052,4.0,24250,11.36,0,0.31,0,2,2,False,False,False,True,False,False,False,False,0.1,15410.4
25,77078,1.0,3425,12.18,0,0.04,0,2,2,False,False,False,False,False,False,False,False,0.08,38539.0
22,50004,6.0,10200,15.21,0,0.2,0,4,4,False,False,True,True,False,False,False,False,0.18181818181818182,7143.428571428572
23,55000,0.0,10200,12.73,0,0.19,1,2,3,False,False,True,False,False,False,True,False,0.08695652173913043,55000.0
22,77237,0.0,5875,6.17,0,0.08,0,3,1,False,False,False,False,False,True,False,False,0.13636363636363635,77237.0
24,77237,8.0,15000,6.17,0,0.19,0,3,1,False,False,False,False,False,True,False,False,0.125,8581.888888888889
23,85000,1.0,10200,7.49,0,0.12,0,3,1,False,False,True,False,False,False,False,False,0.13043478260869565,42500.0
22,90000,6.0,10200,11.71,0,0.11,0,3,2,False,False,True,False,False,True,False,False,0.13636363636363635,12857.142857142857
24,77350,2.0,4800,13.79,0,0.06,1,4,3,False,False,False,False,False,False,False,False,0.16666666666666666,25783.333333333332
24,100000,1.0,10200,12.99,0,0.1,1,4,3,False,False,True,False,False,False,True,False,0.16666666666666666,50000.0
24,22000,8.0,11000,7.51,1,0.5,0,2,1,False,False,True,True,False,False,False,False,0.08333333333333333,2444.4444444444443
26,27000,9.0,11000,8.9,1,0.41,0,3,1,False,False,True,False,False,False,False,False,0.11538461538461539,2700.0
23,27000,7.0,11000,8.59,1,0.41,0,4,1,False,False,True,False,False,False,False,False,0.17391304347826086,3375.0
22,27300,1.0,11000,11.48,1,0.4,0,4,2,False,False,True,False,False,True,False,False,0.18181818181818182,13650.0
21,29004,5.0,11000,14.22,1,0.38,0,2,3,False,False,True,False,False,True,False,False,0.09523809523809523,4834.0
23,29472,3.0,11000,13.49,1,0.37,0,4,3,False,False,True,False,False,False,False,False,0.17391304347826086,7368.0
25,30720,2.0,11000,13.72,1,0.36,0,2,3,False,False,True,False,True,False,False,False,0.08,10240.0
26,77604,0.0,6800,13.06,0,0.09,1,4,3,False,False,False,False,False,False,False,False,0.15384615384615385,77604.0
23,32000,4.0,11000,9.91,1,0.34,0,3,2,False,False,True,True,False,False,False,False,0.13043478260869565,6400.0
25,32000,7.0,11000,7.66,1,0.34,0,3,1,False,False,True,False,False,False,False,False,0.12,4000.0
23,77705,4.0,4000,16.77,0,0.05,1,4,5,False,False,False,True,False,False,False,False,0.17391304347826086,15541.0
23,33000,0.0,11000,7.66,1,0.33,0,2,1,False,False,True,False,False,False,False,False,0.08695652173913043,33000.0
25,77800,9.0,30000,10.99,0,0.39,0,4,2,False,False,False,False,False,False,True,False,0.16,7780.0
23,77927,7.0,15000,12.99,0,0.19,1,4,3,False,False,False,True,False,False,False,False,0.17391304347826086,9740.875
23,33600,7.0,11000,15.65,1,0.33,1,3,4,False,False,True,False,False,True,False,False,0.13043478260869565,4200.0
25,29000,9.0,11000,8.49,1,0.38,0,2,1,False,False,True,False,False,False,True,False,0.08,2900.0
24,78000,0.0,2300,7.49,0,0.03,0,4,1,False,False,False,False,False,False,False,True,0.16666666666666666,78000.0
23,78000,7.0,2400,12.42,0,0.03,0,2,2,False,False,False,True,False,False,False,False,0.08695652173913043,9750.0
24,72000,8.0,14000,14.65,1,0.19,1,4,3,False,False,False,True,False,False,False,False,0.16666666666666666,8000.0
25,72000,9.0,10000,14.27,1,0.14,0,3,3,False,False,False,False,False,False,False,False,0.12,7200.0
24,29000,0.0,11000,15.05,1,0.38,1,4,4,False,False,True,True,False,False,False,False,0.16666666666666666,29000.0
24,78000,6.0,4500,12.69,0,0.06,0,3,2,False,True,False,False,True,False,False,False,0.125,11142.857142857143
23,57000,0.0,11050,14.74,1,0.19,0,4,4,False,False,True,True,False,False,False,False,0.17391304347826086,57000.0
23,78000,0.0,10000,6.62,0,0.13,0,2,1,False,False,False,False,False,True,False,False,0.08695652173913043,78000.0
25,78000,9.0,8000,7.9,0,0.1,0,4,1,False,False,False,True,False,False,False,False,0.16,7800.0
22,30000,1.0,11100,6.62,1,0.37,0,4,1,False,False,True,False,False,False,True,False,0.18181818181818182,15000.0
23,78000,5.0,5000,11.71,0,0.06,0,2,2,False,False,False,True,False,False,False,False,0.08695652173913043,13000.0
26,78000,7.0,7200,6.62,0,0.09,0,2,1,False,False,False,False,False,False,True,False,0.07692307692307693,9750.0
24,78000,0.0,5000,6.62,0,0.06,0,4,1,False,False,False,False,True,False,False,False,0.16666666666666666,78000.0
24,78000,3.0,8500,7.51,0,0.11,0,4,1,False,False,False,False,False,False,False,False,0.16666666666666666,19500.0
22,78000,2.0,1750,10.65,0,0.02,0,4,2,False,False,False,True,False,False,False,False,0.18181818181818182,26000.0
22,72000,1.0,8500,15.96,1,0.12,0,2,3,False,False,False,False,False,False,True,False,0.09090909090909091,36000.0
22,32244,2.0,11100,12.21,1,0.34,0,3,2,False,False,True,False,False,False,False,True,0.13636363636363635,10748.0
25,45000,2.0,11100,13.11,0,0.25,0,2,3,False,False,True,False,False,False,False,False,0.08,15000.0
23,78000,4.0,15000,8.49,0,0.19,0,2,1,False,False,False,False,False,False,True,False,0.08695652173913043,15600.0
22,62500,0.0,11100,13.48,0,0.18,1,3,3,False,False,True,False,False,False,True,False,0.13636363636363635,62500.0
23,78000,7.0,25000,10.99,0,0.32,0,4,2,False,False,False,False,False,True,False,False,0.17391304347826086,9750.0
26,78000,7.0,3000,11.49,0,0.04,0,2,2,False,False,False,False,True,False,False,False,0.07692307692307693,9750.0
26,78000,10.0,8325,6.99,0,0.11,0,4,1,False,False,False,True,False,False,False,False,0.15384615384615385,7090.909090909091
23,78000,4.0,6000,12.99,0,0.08,0,3,3,False,False,False,False,False,False,False,False,0.13043478260869565,15600.0
21,40000,5.0,12000,8.9,0,0.3,0,2,1,False,True,False,False,False,True,False,False,0.09523809523809523,6666.666666666667
22,26000,5.0,11200,16.89,1,0.43,0,3,4,False,False,True,False,False,False,True,False,0.13636363636363635,4333.333333333333
24,30852,4.0,11200,5.79,1,0.36,0,4,1,False,False,True,False,False,True,False,False,0.16666666666666666,6170.4
23,78000,7.0,4200,13.06,0,0.05,0,3,3,False,False,False,True,False,False,False,False,0.13043478260869565,9750.0
24,78000,3.0,20000,10.37,0,0.26,0,2,2,False,False,False,False,False,False,False,False,0.08333333333333333,19500.0
25,78000,9.0,8000,5.79,0,0.1,0,2,1,False,False,False,True,False,False,False,False,0.08,7800.0
25,78000,2.0,6000,10.99,0,0.08,0,4,2,False,False,False,False,False,False,False,True,0.16,26000.0
22,40000,6.0,5000,16.29,0,0.13,1,4,4,False,True,False,True,False,False,False,False,0.18181818181818182,5714.285714285715
23,78000,7.0,4600,7.66,0,0.06,0,2,1,False,False,False,True,False,False,False,False,0.08695652173913043,9750.0
24,78000,8.0,3600,5.42,0,0.05,0,4,1,False,False,False,False,False,False,False,False,0.16666666666666666,8666.666666666666
23,78000,7.0,12400,7.29,0,0.16,0,3,1,False,False,False,True,False,False,False,False,0.13043478260869565,9750.0
26,36000,4.0,11200,7.49,1,0.31,0,3,1,False,False,True,False,False,True,False,False,0.11538461538461539,7200.0
26,78000,8.0,12000,13.43,0,0.15,0,4,3,False,False,False,False,False,False,True,False,0.15384615384615385,8666.666666666666
25,30840,2.0,11200,17.27,1,0.36,0,4,4,False,False,True,False,False,False,False,True,0.16,10280.0
22,40000,2.0,11200,7.88,0,0.28,0,2,1,False,False,True,False,False,False,False,True,0.09090909090909091,13333.333333333334
24,41600,2.0,11200,10.62,0,0.27,0,3,2,False,False,True,False,False,True,False,False,0.125,13866.666666666666
22,78000,3.0,12000,6.54,0,0.15,0,3,1,False,False,False,True,False,False,False,False,0.13636363636363635,19500.0
21,42000,5.0,11200,16.77,0,0.27,0,4,4,False,False,True,False,False,False,False,True,0.19047619047619047,7000.0
25,78000,0.0,10000,5.79,0,0.13,0,2,1,False,False,False,False,False,False,False,False,0.08,78000.0
23,78000,2.0,6000,6.91,0,0.08,0,4,1,False,False,False,False,False,False,False,True,0.17391304347826086,26000.0
22,42000,6.0,11200,10.99,0,0.27,0,4,2,False,False,True,True,False,False,False,False,0.18181818181818182,6000.0
26,78000,4.0,1750,10.36,0,0.02,0,2,2,False,False,False,False,False,False,True,False,0.07692307692307693,15600.0
23,45000,2.0,11200,10.59,0,0.25,0,2,2,False,False,True,False,False,False,True,False,0.08695652173913043,15000.0
25,78000,0.0,14000,7.51,0,0.18,0,3,1,False,False,False,False,False,False,False,True,0.12,78000.0
23,72000,6.0,12000,13.61,1,0.17,1,2,3,False,False,False,False,False,False,False,True,0.08695652173913043,10285.714285714286
24,45000,0.0,11200,12.04,0,0.25,1,3,3,False,False,True,False,False,True,False,False,0.125,45000.0
26,78000,2.0,2400,14.72,0,0.03,1,3,3,False,True,False,False,False,False,False,True,0.11538461538461539,26000.0
22,78000,6.0,15000,7.88,0,0.19,0,3,1,False,False,False,False,False,False,False,False,0.13636363636363635,11142.857142857143
23,78000,0.0,25000,15.58,0,0.32,1,3,4,False,False,False,False,False,False,False,True,0.13043478260869565,78000.0
25,78000,4.0,2400,11.86,0,0.03,0,4,2,False,False,False,False,False,False,False,False,0.16,15600.0
24,78000,8.0,9800,10.99,0,0.13,0,3,2,False,False,False,False,True,False,False,False,0.125,8666.666666666666
23,78000,7.0,1000,9.88,0,0.01,0,3,2,False,False,False,True,False,False,False,False,0.13043478260869565,9750.0
24,50000,0.0,11200,13.85,0,0.22,1,3,3,False,False,True,False,False,False,False,True,0.125,50000.0
23,72000,5.0,19000,18.53,1,0.26,1,2,6,False,False,False,True,False,False,False,False,0.08695652173913043,12000.0
